tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
9606,Homo sapiens,6518,0,live,SLC2A5,"GLUT-5, GLUT5",solute carrier family 2 member 5,"solute carrier family 2, facilitated glucose transporter member 5|glucose transporter type 5, small intestine|glucose transporter-like protein 5|solute carrier family 2 (facilitated glucose/fructose transporter), member 5|testicular tissue protein Li 81",1p36.23,1,NC_000001.11,9035106,9094195,minus,21,138230
9606,Homo sapiens,3001,0,live,GZMA,"CTLA3, HFSP",granzyme A,"granzyme A|CTL tryptase|Cytotoxic T-lymphocyte-associated serine esterase-3|Granzyme A (Cytotoxic T-lymphocyte-associated serine esterase-3; Hanukah factor serine protease)|HF|Hanukah factor serine protease)|cytotoxic T-lymphocyte proteinase 1|fragmentin-1|granzyme 1|granzyme A (granzyme 1, cytotoxic T-lymphocyte-associated serine esterase 3)|h factor",5q11.2,5,NC_000005.10,55102646,55110252,plus,5,140050
9606,Homo sapiens,574444,0,live,MIR491,"MIRN491, hsa-mir-491, mir-491",microRNA 491,,9p21.3,9,NC_000009.12,20716105,20716188,plus,1,
9606,Homo sapiens,5364,0,live,PLXNB1,"PLEXIN-B1, PLXN5, SEP",plexin B1,plexin-B1|plexin 5|semaphorin receptor SEP,3p21.31,3,NC_000003.12,48403854,48430310,minus,43,601053
9606,Homo sapiens,221937,0,live,FOXK1,FOXK1L,forkhead box K1,forkhead box protein K1|MNF|myocyte nuclear factor,7p22.1,7,NC_000007.14,4682295,4771442,plus,9,616302
9606,Homo sapiens,11213,0,live,IRAK3,"ASRT5, IRAKM",interleukin 1 receptor associated kinase 3,interleukin-1 receptor-associated kinase 3|IL-1 receptor-associated kinase M|inactive IL-1 receptor-associated kinase 3,12q14.3,12,NC_000012.12,66189214,66254622,plus,12,604459
9606,Homo sapiens,5274,0,live,SERPINI1,"HNS-S1, HNS-S2, PI12, neuroserpin",serpin family I member 1,"neuroserpin|PI-12|peptidase inhibitor 12|serine (or cysteine) proteinase inhibitor, clade I (neuroserpin), member 1|serpin I1|serpin peptidase inhibitor clade I member 1|serpin peptidase inhibitor, clade I (neuroserpin), member 1",3q26.1,3,NC_000003.12,167735721,167825569,plus,9,602445
9606,Homo sapiens,100126335,0,live,MIR543,"MIRN543, hsa-mir-543, mir-543",microRNA 543,,14q32.31,14,NC_000014.9,101031987,101032064,plus,1,
9606,Homo sapiens,8569,0,live,MKNK1,MNK1,MAPK interacting serine/threonine kinase 1,MAP kinase-interacting serine/threonine-protein kinase 1|MAP kinase interacting serine/threonine kinase 1|MAP kinase signal-integrating kinase 1|MAPK signal-integrating kinase 1,1p33,1,NC_000001.11,46557407,46604268,minus,21,606724
9606,Homo sapiens,60675,0,live,PROK2,"BV8, HH4, KAL4, MIT1, PK2",prokineticin 2,prokineticin-2|protein Bv8 homolog,3p13,3,NC_000003.12,71771655,71785148,minus,4,607002
9606,Homo sapiens,79924,0,live,ADM2,"AM2, dJ579N16.4",adrenomedullin 2,protein ADM2|intermedin,22q13.33,22,NC_000022.11,50481543,50486437,plus,2,608682
9606,Homo sapiens,7447,0,live,VSNL1,"HLP3, HPCAL3, HUVISL1, VILIP, VILIP-1",visinin like 1,visinin-like protein 1|VLP-1|hippocalcin-like protein 3,2p24.2,2,NC_000002.12,17539972,17657018,plus,6,600817
9606,Homo sapiens,406914,0,live,MIR127,"MIRN127, miRNA127, mir-127",microRNA 127,hsa-mir-127,14q32.2,14,NC_000014.9,100882979,100883075,plus,1,611709
9606,Homo sapiens,84962,0,live,AJUBA,JUB,ajuba LIM protein,"LIM domain-containing protein ajuba|jub, ajuba homolog",14q11.2,14,NC_000014.9,22971177,22982551,minus,9,609066
9606,Homo sapiens,57646,0,live,USP28,,ubiquitin specific peptidase 28,ubiquitin carboxyl-terminal hydrolase 28|deubiquitinating enzyme 28|ubiquitin thioesterase 28|ubiquitin thiolesterase 28|ubiquitin-specific-processing protease 28,11q23.2,11,NC_000011.10,113797875,113875572,minus,31,610748
9606,Homo sapiens,8445,0,live,DYRK2,,dual specificity tyrosine phosphorylation regulated kinase 2,dual specificity tyrosine-phosphorylation-regulated kinase 2|dual specificity tyrosine-(Y)-phosphorylation regulated kinase 2,12q15,12,NC_000012.12,67648745,67665406,plus,3,603496
9606,Homo sapiens,23516,0,live,SLC39A14,"HCIN, HMNDYT2, LZT-Hs4, NET34, ZIP14, cig19",solute carrier family 39 member 14,"metal cation symporter ZIP14|LIV-1 subfamily of ZIP zinc transporter 4|Zinc transporter ZIP14|Zrt-, Irt-like protein 14|solute carrier family 39 (metal ion transporter), member 14|solute carrier family 39 (zinc transporter), member 14|zinc transporter 14|zrt- and Irt-like protein 14",8p21.3,8,NC_000008.11,22367278,22434129,plus,16,608736
9606,Homo sapiens,407020,0,live,MIR28,"MIRN28, hsa-mir-28, miR-28",microRNA 28,,3q28,3,NC_000003.12,188688781,188688866,plus,1,612154
9606,Homo sapiens,1084,0,live,CEACAM3,"CD66D, CEA, CGM1, CGM1a, W264, W282",CEA cell adhesion molecule 3,carcinoembryonic antigen-related cell adhesion molecule 3|CD66d antigen|carcinoembryonic antigen CGM1|carcinoembryonic antigen gene family member 1|carcinoembryonic antigen related cell adhesion molecule 3|nonspecific cross-reacting antigen,19q13.2,19,NC_000019.10,41796587,41811554,plus,8,609142
9606,Homo sapiens,1836,0,live,SLC26A2,"D5S1708, DTD, DTDST, EDM4, MST153, MSTP157",solute carrier family 26 member 2,"sulfate transporter|diastrophic dysplasia protein|solute carrier family 26 (anion exchanger), member 2|solute carrier family 26 (sulfate transporter), member 2|sulfate anion transporter 1",5q32,5,NC_000005.10,149960758,149987400,plus,3,606718
9606,Homo sapiens,1272,0,live,CNTN1,"CMYP12, F3, GP135, MYPCN",contactin 1,contactin-1|glycoprotein gP135|neural cell surface protein F3,12q12,12,NC_000012.12,40692439,41072415,plus,28,600016
9606,Homo sapiens,3149,0,live,HMGB3,"HMG-2a, HMG-4, HMG2A, HMG4",high mobility group box 3,high mobility group protein B3|high mobility group protein 2a|high-mobility group (nonhistone chromosomal) protein 4,Xq28,X,NC_000023.11,150980507,150990771,plus,8,300193
9606,Homo sapiens,2972,0,live,BRF1,"BRF, BRF-1, CFDS, GTF3B, HEL-S-76p, TAF3B2, TAF3C, TAFIII90, TF3B90, TFIIIB90, hBRF",BRF1 RNA polymerase III transcription initiation factor subunit,"transcription factor IIIB 90 kDa subunit|B - related factor 1|BRF1 homolog, subunit of RNA polymerase III transcription initiation factor IIIB|BRF1, RNA polymerase III transcription initiation factor 90 kDa subunit|TATA box binding protein (TBP)-associated factor 3C|TATA box binding protein (TBP)-associated factor, RNA polymerase III, GTF3B subunit 2|TBP - associated factor, RNA polymerase III, 90kD|epididymis secretory sperm binding protein Li 76p|general transcription factor IIIB, 90kD subunit",14q32.33,14,NC_000014.9,105209286,105315589,minus,25,604902
9606,Homo sapiens,3182,0,live,HNRNPAB,"ABBP1, HNRPAB",heterogeneous nuclear ribonucleoprotein A/B,"heterogeneous nuclear ribonucleoprotein A/B|ABBP-1|APOBEC1-binding protein 1|apobec-1 binding protein 1|apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1-binding protein 1|hnRNP A/B|hnRNP type A/B protein",5q35.3,5,NC_000005.10,178204533,178211163,plus,7,602688
9606,Homo sapiens,84864,0,live,RIOX2,"JMJD10, MDIG, MINA, MINA53, NO52, ROX",ribosomal oxygenase 2,"ribosomal oxygenase 2|60S ribosomal protein L27a histidine hydroxylase|MYC induced nuclear antigen|MYC-induced nuclear antigen 53|bifunctional lysine-specific demethylase and histidyl-hydroxylase MINA|histone lysine demethylase MINA|mineral dust induced gene protein|myc-induced nuclear antigen, 53 kDa|nucleolar protein 52|ribosomal oxygenase MINA",3q11.2,3,NC_000003.12,97941818,97972431,minus,12,612049
9606,Homo sapiens,5033,0,live,P4HA1,P4HA,prolyl 4-hydroxylase subunit alpha 1,"prolyl 4-hydroxylase subunit alpha-1|C-P4Halpha(I)|collagen prolyl 4-hydroxylase alpha(I)|procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha polypeptide I|procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-1|prolyl 4-hydroxylase, alpha polypeptide I",10q22.1,10,NC_000010.11,73007217,73096866,minus,17,176710
9606,Homo sapiens,56413,0,live,LTB4R2,"BLT2, BLTR2, JULF2, KPG_004, LTB4-R 2, LTB4-R2, NOP9",leukotriene B4 receptor 2,leukotriene B4 receptor 2|LTB4 receptor JULF2|leukotriene B4 receptor BLT2|seven transmembrane receptor BLTR2,14q12,14,NC_000014.9,24310140,24312038,plus,2,605773
9606,Homo sapiens,6229,0,live,RPS24,"DBA3, S24, eS24",ribosomal protein S24,small ribosomal subunit protein eS24|40S ribosomal protein S24,10q22.3,10,NC_000010.11,78033863,78056806,plus,9,602412
9606,Homo sapiens,23603,0,live,CORO1C,HCRNN4,coronin 1C,"coronin-1C|coronin, actin binding protein, 1C|coronin-3",12q24.11,12,NC_000012.12,108645109,108731518,minus,13,605269
9606,Homo sapiens,81930,0,live,KIF18A,"MS-KIF18A, PPP1R99",kinesin family member 18A,"kinesin-like protein KIF18A|protein phosphatase 1, regulatory subunit 99",11p14.1,11,NC_000011.10,28020619,28108156,minus,18,611271
9606,Homo sapiens,762,0,live,CA4,"CAIV, Car4, RP17",carbonic anhydrase 4,carbonic anhydrase 4|CA-IV|carbonate dehydratase IV|carbonic anhydrase IV|carbonic dehydratase IV,17q23.1,17,NC_000017.11,60149973,60179021,plus,14,114760
9606,Homo sapiens,23308,0,live,ICOSLG,"B7-H2, B7H2, B7RP-1, B7RP1, B7h, CD275, GL50, ICOS-L, ICOSL, LICOS",inducible T cell costimulator ligand,ICOS ligand|B7 homolog 2|B7 homologue 2|B7-like protein Gl50|B7-related protein 1|transmembrane protein B7-H2 ICOS ligand,21q22.3,21,NC_000021.9,44216981,44240943,minus,9,605717
9606,Homo sapiens,119391,0,live,GSTO2,"GSTO 2-2, bA127L20.1",glutathione S-transferase omega 2,glutathione S-transferase omega-2|GSTO-2|MMA(V) reductase|bA127L20.1 (novel glutathione-S-transferase)|glutathione S-transferase omega 2-2|glutathione-S-transferase-like protein|glutathione-dependent dehydroascorbate reductase|monomethylarsonic acid reductase,10q25.1,10,NC_000010.11,104269184,104304950,plus,9,612314
9606,Homo sapiens,22863,0,live,ATG14,"ATG14L, BARKOR, KIAA0831",autophagy related 14,beclin 1-associated autophagy-related key regulator|ATG14 autophagy related 14 homolog|Beclin 1-Interacting protein|autophagy-related protein 14-like protein,14q22.3,14,NC_000014.9,55366391,55411830,minus,11,613515
9606,Homo sapiens,23396,0,live,PIP5K1C,"LCCS3, PIP5K-GAMMA, PIP5K1-gamma, PIP5Kgamma",phosphatidylinositol-4-phosphate 5-kinase type 1 gamma,"phosphatidylinositol 4-phosphate 5-kinase type-1 gamma|PIP5K1gamma|diphosphoinositide kinase|phosphatidylinositol-4-phosphate 5-kinase, type I, gamma|ptdIns(4)P-5-kinase 1 gamma|type I PIP kinase|type I phosphatidylinositol 4-phosphate 5-kinase gamma",19p13.3,19,NC_000019.10,3630183,3700468,minus,22,606102
9606,Homo sapiens,7857,0,live,SCG2,"CHGC, EM66, SN, SgII",secretogranin II,secretogranin-2|chromogranin-C|secretoneurin,2q36.1,2,NC_000002.12,223596940,223602361,minus,2,118930
9606,Homo sapiens,3638,0,live,INSIG1,CL6,insulin induced gene 1,insulin-induced gene 1 protein|INSIG-1 membrane protein,7q36.3,7,NC_000007.14,155297878,155310235,plus,7,602055
9606,Homo sapiens,2877,0,live,GPX2,"GI-GPx, GPRP, GPRP-2, GPx-2, GPx-GI, GSHPX-GI, GSHPx-2",glutathione peroxidase 2,glutathione peroxidase 2|gastrointestinal glutathione peroxidase|glutathione peroxidase 2 (gastrointestinal)|glutathione peroxidase-related protein 2|selenoprotein GPX2,14q23.3,14,NC_000014.9,64939158,64942745,minus,4,138319
9606,Homo sapiens,4118,0,live,MAL,"MVP17, VIP17","mal, T cell differentiation protein",myelin and lymphocyte protein|T-lymphocyte maturation-associated protein,2q11.1,2,NC_000002.12,95025708,95053992,plus,4,188860
9606,Homo sapiens,84823,0,live,LMNB2,"EPM9, LAMB2, LMN2, MCPH27",lamin B2,lamin-B2|epididymis secretory sperm binding protein|lamin B3,19p13.3,19,NC_000019.10,2428166,2456959,minus,12,150341
9606,Homo sapiens,1740,0,live,DLG2,"PPP1R58, PSD-93, PSD93, chapsyn-110",discs large MAGUK scaffold protein 2,"disks large homolog 2|channel-associated protein of synapse-110|channel-associated protein of synapses, 110kDa|discs, large homolog 2, chapsyn-110|postsynaptic density protein PSD-93|protein phosphatase 1, regulatory subunit 58",11q14.1,11,NC_000011.10,83455012,85628373,minus,47,603583
9606,Homo sapiens,144455,0,live,E2F7,,E2F transcription factor 7,transcription factor E2F7|E2F-7,12q21.2,12,NC_000012.12,77021251,77065569,minus,14,612046
9606,Homo sapiens,826,0,live,CAPNS1,"CALPAIN4, CANP, CANPS, CAPN4, CDPS, CSS1",calpain small subunit 1,"calpain small subunit 1|CANP small subunit|calcium-activated neutral proteinase small subunit|calcium-dependent protease small subunit 1|calcium-dependent protease, small subunit|calpain 4, small subunit (30K)|calpain regulatory subunit|calpain, small polypeptide|epididymis secretory sperm binding protein",19q13.12,19,NC_000019.10,36140066,36150353,plus,11,114170
9606,Homo sapiens,91607,0,live,SLFN11,SLFN8/9,schlafen family member 11,schlafen family member 11,17q12,17,NC_000017.11,35350305,35373621,minus,7,614953
9606,Homo sapiens,51514,0,live,DTL,"CDT2, DCAF2, L2DTL, RAMP",denticleless E3 ubiquitin protein ligase homolog,denticleless protein homolog|DDB1- and CUL4-associated factor 2|RA-regulated nuclear matrix-associated protein|lethal(2) denticleless protein homolog|retinoic acid-regulated nuclear matrix-associated protein,1q32.3,1,NC_000001.11,212035748,212105013,plus,16,610617
9606,Homo sapiens,27022,0,live,FOXD3,"AIS1, Genesis, HFH2, VAMAS2",forkhead box D3,forkhead box protein D3|HNF3/FH transcription factor genesis|autoimmune susceptibility 1,1p31.3,1,NC_000001.11,63322567,63325128,plus,1,611539
9606,Homo sapiens,11148,0,live,HHLA2,"B7-H5, B7-H7, B7H7, B7y",HHLA2 member of B7 family,HERV-H LTR-associating protein 2|HERV-H LTR-associating 2|human endogenous retrovirus-H long terminal repeat-associating protein 2,3q13.13,3,NC_000003.12,108296548,108378285,plus,12,604371
9606,Homo sapiens,5090,0,live,PBX3,,PBX homeobox 3,pre-B-cell leukemia transcription factor 3|homeobox protein PBX3|pre-B-cell leukemia homeobox 3,9q33.3,9,NC_000009.12,125747373,125967377,plus,13,176312
9606,Homo sapiens,5411,0,live,PNN,"DRS, DRSP, SDK3, memA","pinin, desmosome associated protein",pinin|140 kDa nuclear and cell adhesion-related phosphoprotein|SR-like protein|desmosome-associated protein|domain-rich serine protein|melanoma metastasis clone A protein|neutrophil protein|nuclear protein SDK3,14q21.1,14,NC_000014.9,39175254,39183220,plus,9,603154
9606,Homo sapiens,8036,0,live,SHOC2,"NSLH1, SIAA0862, SOC2, SUR8",SHOC2 leucine rich repeat scaffold protein,leucine-rich repeat protein SHOC-2|soc-2 suppressor of clear homolog,10q25.2,10,NC_000010.11,110919370,111013665,plus,11,602775
9606,Homo sapiens,10758,0,live,TRAF3IP2,"ACT1, C6orf2, C6orf4, C6orf5, C6orf6, CANDF8, CIKS, PSORS13",TRAF3 interacting protein 2,"E3 ubiquitin ligase TRAF3IP2|E3 ubiquitin-protein ligase CIKS|NFkB-activating protein ACT1|adapter protein CIKS|connection to IKK and SAPK/JNK|nuclear factor NF-kappa-B activator 1|symbol withdrawn, see C6orf4",6q21,6,NC_000006.12,111555381,111605878,minus,11,607043
9606,Homo sapiens,7837,0,live,PXDN,"ASGD7, COPOA, D2S448, D2S448E, MG50, PRG2, PXN, VPO, hsPxd01",peroxidasin,peroxidasin homolog|melanoma-associated antigen MG50|p53-responsive gene 2 protein|peroxidasin 1|vascular peroxidase 1,2p25.3,2,NC_000002.12,1631887,1744901,minus,25,605158
9606,Homo sapiens,91746,0,live,YTHDC1,"YT521, YT521-B",YTH N6-methyladenosine RNA binding protein C1,YTH domain-containing protein 1|YTH domain containing 1|putative splicing factor YT521|splicing factor YT521|splicing factor YT521-B,4q13.2,4,NC_000004.12,68310387,68350090,minus,17,617283
9606,Homo sapiens,56648,0,live,EIF5A2,"EIF-5A2, eIF5AII",eukaryotic translation initiation factor 5A2,eukaryotic translation initiation factor 5A-2|eIF-5A-2|eukaryotic initiation factor 5A,3q26.2,3,NC_000003.12,170888418,170908637,minus,5,605782
9606,Homo sapiens,6224,0,live,RPS20,"S20, uS10",ribosomal protein S20,small ribosomal subunit protein uS10|40S ribosomal protein S20,8q12.1,8,NC_000008.11,56067254,56074506,minus,6,603682
9606,Homo sapiens,10483,0,live,SEC23B,"CDA-II, CDAII, CDAN2, CWS7, HEMPAS, hSec23B","SEC23 homolog B, COPII coat complex component","protein transport protein Sec23B|SEC23 homolog B, coat complex II component|SEC23-like protein B|SEC23-related protein B|transport protein SEC23B",20p11.23,20,NC_000020.11,18507548,18561415,plus,21,610512
9606,Homo sapiens,8692,0,live,HYAL2,LUCA2,hyaluronidase 2,hyaluronidase-2|PH-20 homolog|PH20 homolog|hyal-2|hyaluronoglucosaminidase 2|lung carcinoma protein 2|lysosomal hyaluronidase,3p21.31,3,NC_000003.12,50317808,50322745,minus,6,603551
9606,Homo sapiens,10724,0,live,OGA,"MEA5, MGEA5, NCOAT",O-GlcNAcase,protein O-GlcNAcase|N-acetyl-beta-D-glucosaminidase|N-acetyl-beta-glucosaminidase|beta-N-acetylglucosaminidase|beta-N-acetylhexosaminidase|beta-hexosaminidase|bifunctional protein NCOAT|hyaluronidase in meningioma|meningioma expressed antigen 5 (hyaluronidase)|meningioma-expressed antigen 5|nuclear cytoplasmic O-GlcNAcase and acetyltransferase,10q24.32,10,NC_000010.11,101784450,101818444,minus,18,604039
9606,Homo sapiens,8668,0,live,EIF3I,"EIF3S2, PRO2242, TRIP-1, TRIP1, eIF3-beta, eIF3-p36",eukaryotic translation initiation factor 3 subunit I,"eukaryotic translation initiation factor 3 subunit I|TGF-beta receptor-interacting protein 1|TGFbeta receptor-interacting protein 1|eukaryotic translation initiation factor 3 subunit 2|eukaryotic translation initiation factor 3, subunit 2 (beta, 36kD)|eukaryotic translation initiation factor 3, subunit 2 beta, 36kDa|predicted protein of HQ2242",1p35.2,1,NC_000001.11,32222407,32236170,plus,13,603911
9606,Homo sapiens,1033,0,live,CDKN3,"CDI1, CIP2, KAP, KAP1",cyclin dependent kinase inhibitor 3,cyclin-dependent kinase inhibitor 3|CDK2-associated dual specificity phosphatase|Cdk-associated protein phosphatase|cyclin-dependent kinase inhibitor|cyclin-dependent kinase interacting protein 2|cyclin-dependent kinase interactor 1|kinase-associated phosphatase,14q22.2,14,NC_000014.9,54397007,54420218,plus,9,123832
9606,Homo sapiens,607,0,live,BCL9,LGS,BCL9 transcription coactivator,B-cell CLL/lymphoma 9 protein|B cell CLL/lymphoma 9|B-cell lymphoma 9 protein|bcl-9|protein legless homolog,1q21.2,1,NC_000001.11,147541501,147626216,plus,10,602597
9606,Homo sapiens,8665,0,live,EIF3F,"EIF3S5, MRT67, eIF3-p47",eukaryotic translation initiation factor 3 subunit F,"eukaryotic translation initiation factor 3 subunit F|deubiquitinating enzyme eIF3f|eIF-3-epsilon|eIF3-epsilon|eukaryotic translation initiation factor 3, subunit 5 (epsilon, 47kD)|eukaryotic translation initiation factor 3, subunit 5 epsilon, 47kDa",11p15.4,11,NC_000011.10,7987337,8001852,plus,8,603914
9606,Homo sapiens,6999,0,live,TDO2,"HYPTRP, TDO, TO, TPH2, TRPO","tryptophan 2,3-dioxygenase","tryptophan 2,3-dioxygenase|tryptamin 2,3-dioxygenase|tryptophan oxygenase|tryptophan pyrrolase|tryptophanase",4q32.1,4,NC_000004.12,155903696,155920406,plus,12,191070
9606,Homo sapiens,84525,0,live,HOPX,"CAMEO, HOD, HOP, LAGY, NECC1, OB1, SMAP31, TOTO",HOP homeobox,homeodomain-only protein|lung cancer-associated Y protein|not expressed in choriocarcinoma clone 1|odd homeobox protein 1,4q12,4,NC_000004.12,56647998,56681706,minus,10,607275
9606,Homo sapiens,7546,0,live,ZIC2,HPE5,Zic family member 2,"zinc finger protein ZIC 2|Zic family member 2 (odd-paired homolog, Drosophila)|Zinc finger protein of the cerebellum 2",13q32.3,13,NC_000013.11,99981784,99986765,plus,3,603073
9606,Homo sapiens,7079,0,live,TIMP4,TIMP-4,TIMP metallopeptidase inhibitor 4,metalloproteinase inhibitor 4|tissue inhibitor of metalloproteinase 4|tissue inhibitor of metalloproteinases 4,3p25.2,3,NC_000003.12,12153068,12158912,minus,5,601915
9606,Homo sapiens,8761,0,live,PABPC4,"APP-1, APP1, PABP4, iPABP",poly(A) binding protein cytoplasmic 4,"polyadenylate-binding protein 4|PABP-4|activated-platelet protein 1|inducible poly(A)-binding protein|poly(A) binding protein, cytoplasmic 4 (inducible form)|poly(A)-binding protein 4",1p34.3,1,NC_000001.11,39560816,39576790,minus,16,603407
9606,Homo sapiens,51703,0,live,ACSL5,"ACS2, ACS5, DIAR13, FACL5",acyl-CoA synthetase long chain family member 5,"long-chain-fatty-acid--CoA ligase 5|FACL5 for fatty acid coenzyme A ligase 5|LACS 5|arachidonate--CoA ligase|fatty acid coenzyme A ligase 5|fatty-acid-Coenzyme A ligase, long-chain 5|long-chain acyl-CoA synthetase 5|long-chain fatty acid coenzyme A ligase 5",10q25.2,10,NC_000010.11,112374116,112428376,plus,23,605677
9606,Homo sapiens,64710,0,live,NUCKS1,"JC7, NUCKS",nuclear casein kinase and cyclin dependent kinase substrate 1,nuclear ubiquitous casein and cyclin-dependent kinase substrate 1|P1|nuclear ubiquitous casein kinase and cyclin-dependent kinase substrate|potential LAG1 interactor,1q32.1,1,NC_000001.11,205712822,205750182,minus,7,611912
9606,Homo sapiens,221883,0,live,HOXA11-AS,"HOXA-AS51, HOXA11AS, HOXA11S, LncHOXA11, NCRNA00076, HOXA11-AS",HOXA11 antisense RNA,"HOXA cluster antisense RNA 5 (non-protein coding)|HOXA11 antisense RNA 1 (non-protein coding)|homeo box A11, opposite strand transcript|homeobox A11 antisense",7p15.2,7,NC_000007.14,27185408,27189293,plus,2,607530
9606,Homo sapiens,139285,0,live,AMER1,"FAM123B, OSCS, WTX",APC membrane recruitment protein 1,APC membrane recruitment protein 1|RP11-403E24.2|Wilms tumor gene on the X chromosome protein|Wilms tumor on the X|adenomatous polyposis coli membrane recruitment 1|family with sequence similarity 123B|protein FAM123B,Xq11.2,X,NC_000023.11,64185117,64205708,minus,2,300647
9606,Homo sapiens,4071,0,live,TM4SF1,"H-L6, L6, M3S1, TAAL6",transmembrane 4 L six family member 1,"transmembrane 4 L6 family member 1|membrane component, chromosome 3, surface marker 1|transmembrane 4 superfamily member 1|tumor-associated antigen L6",3q25.1,3,NC_000003.12,149369022,149377649,minus,5,191155
9606,Homo sapiens,81671,0,live,VMP1,"EPG3, TANGO5, TMEM49",vacuole membrane protein 1,vacuole membrane protein 1|ectopic P-granules autophagy protein 3 homolog|transmembrane protein 49|transport and golgi organization 5 homolog,17q23.1,17,NC_000017.11,59707654,59842255,plus,13,611753
9606,Homo sapiens,84105,0,live,PCBD2,"DCOH2, DCOHM, PHS2",pterin-4 alpha-carbinolamine dehydratase 2,pterin-4-alpha-carbinolamine dehydratase 2|4-alpha-hydroxy-tetrahydropterin dehydratase 2|6-pyruvoyl-tetrahydropterin synthase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 2|DcoH-like protein DCoHm|HNF-1-alpha dimerization cofactor|PHS 2|dimerization cofactor of hepatocyte nuclear factor 1 (HNF1) from muscle|dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1)|dimerization cofactor of hepatocyte nuclear factor 1 from muscle|pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 2,5q31.1,5,NC_000005.10,134905131,134962644,plus,4,609836
9606,Homo sapiens,26156,0,live,RSL1D1,"CSIG, L12, PBK1, UTP30",ribosomal L1 domain containing 1,ribosomal L1 domain-containing protein 1|CATX-11|cellular senescence-inhibited gene protein,16p13.13,16,NC_000016.10,11833850,11851542,minus,9,615874
9606,Homo sapiens,80315,0,live,CPEB4,"CPE-BP4, hCPEB-4",cytoplasmic polyadenylation element binding protein 4,cytoplasmic polyadenylation element-binding protein 4|CPE-binding protein 4,5q35.2,5,NC_000005.10,173888349,173961980,plus,11,610607
9606,Homo sapiens,25805,0,live,BAMBI,NMA,BMP and activin membrane bound inhibitor,BMP and activin membrane-bound inhibitor homolog|non-metastatic gene A protein|putative transmembrane protein NMA,10p12.1,10,NC_000010.11,28677521,28682932,plus,3,604444
9606,Homo sapiens,60681,0,live,FKBP10,"BRKS, BRKS1, FKBP65, OI11, OI6, PPIASE, TLH1, hFKBP65",FKBP prolyl isomerase 10,"peptidyl-prolyl cis-trans isomerase FKBP10|65 kDa FK506-binding protein|65 kDa FKBP|FK506 binding protein 10, 65 kDa|FK506-binding protein 10|FKBP-10|FKBP-65|PPIase FKBP10|Telopeptide lysyl hydroxylase, bone-specific|immunophilin FKBP65|osteognesis imperfecta with congenital joint contractures|rotamase",17q21.2,17,NC_000017.11,41813004,41823213,plus,11,607063
9606,Homo sapiens,5930,0,live,RBBP6,"MY038, P2P-R, PACT, RBQ-1, SNAMA","RB binding protein 6, ubiquitin ligase",E3 ubiquitin-protein ligase RBBP6|RB-binding Q-protein 1|RING-type E3 ubiquitin transferase RBBP6|p53-associated cellular protein of testis|proliferation potential-related protein|protein P2P-R|retinoblastoma binding protein 6|retinoblastoma-binding Q protein 1,16p12.1,16,NC_000016.10,24539566,24572863,plus,18,600938
9606,Homo sapiens,474,0,live,ATOH1,"ATH1, DFNA89, HATH1, MATH-1, bHLHa14",atonal bHLH transcription factor 1,transcription factor ATOH1|atonal homolog 1|atonal homolog bHLH transcription factor 1|basic helix-loop-helix family member a14|class A basic helix-loop-helix protein 14|helix-loop-helix protein hATH-1|protein atonal homolog 1,4q22.2,4,NC_000004.12,93828753,93830964,plus,1,601461
9606,Homo sapiens,28999,0,live,KLF15,KKLF,KLF transcription factor 15,Krueppel-like factor 15|Kruppel like factor 15|kidney-enriched Kruppel-like factor|kidney-enriched krueppel-like factor,3q21.3,3,NC_000003.12,126288125,126357408,minus,8,606465
9606,Homo sapiens,4325,0,live,MMP16,"C8orf57, MMP-X2, MT-MMP2, MT-MMP3, MT3-MMP",matrix metallopeptidase 16,matrix metalloproteinase-16|MMP-16|MT-MMP 3|MT3MMP|MTMMP3|Putative transmembrane protein C8orf57|matrix metallopeptidase 16 (membrane-inserted)|membrane-type matrix metalloproteinase 3|membrane-type-3 matrix metalloproteinase,8q21.3,8,NC_000008.11,88032011,88327483,minus,11,602262
9606,Homo sapiens,5527,0,live,PPP2R5C,"B56G, B56gamma, PR61G",protein phosphatase 2 regulatory subunit B'gamma,"serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform|B' alpha regulatory subunit|protein phosphatase 2 regulatory subunit B', gamma|renal carcinoma antigen NY-REN-29",14q32.31,14,NC_000014.9,101760573,101927992,plus,25,601645
